User,Gesture Type,Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
2,v06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.9995,1
2,circle01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",circle,0.8913,1
2,left_curly_brace07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_curly_brace,0.8649,1
2,left_sq_bracket01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_sq_bracket,0.9263,1
2,star01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",star,0.6927,1
2,delete_mark01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",delete_mark,0.9255,1
2,triangle04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",triangle,0.8909,1
2,right_sq_bracket04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_sq_bracket,0.8319,1
2,caret03,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.9333,1
2,question_mark08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.8072,0
2,rectangle07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",rectangle,0.9227,1
2,check06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",check,0.8995,1
2,x08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",x,0.9051,1
2,arrow08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",arrow,0.9333,1
2,pigtail07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",pigtail,0.7858,1
2,right_curly_brace01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_curly_brace,0.9082,1
2,v01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.8974,1
2,circle05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",circle,0.9057,1
2,left_curly_brace10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_curly_brace,0.8445,1
2,left_sq_bracket01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_curly_brace,0.8742,0
2,star08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",star,0.86,1
2,delete_mark05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",delete_mark,0.8944,1
2,triangle10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",triangle,0.797,1
2,right_sq_bracket09,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_sq_bracket,0.8358,1
2,caret03,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.9333,1
2,question_mark09,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_sq_bracket,0.7142,0
2,rectangle02,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",rectangle,0.9022,1
2,check08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",check,0.9373,1
2,x10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",x,0.9058,1
2,arrow07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",arrow,0.9003,1
2,pigtail06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",x,0.74,0
2,right_curly_brace06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_curly_brace,0.8628,1
2,v06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.8702,1
2,circle05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",circle,0.9387,1
2,left_curly_brace10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_curly_brace,0.9995,1
2,left_sq_bracket07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_sq_bracket,0.9073,1
2,star10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",star,0.7813,1
2,delete_mark01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",delete_mark,0.8925,1
2,triangle03,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",triangle,0.9078,1
2,right_sq_bracket04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",question_mark,0.8418,0
2,caret10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.9235,1
2,question_mark04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",question_mark,0.8858,1
2,rectangle10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",rectangle,0.8102,1
2,check08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.8384,0
2,x09,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",x,0.912,1
2,arrow05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",arrow,0.8267,1
2,pigtail05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",pigtail,0.8427,1
2,right_curly_brace08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_curly_brace,0.7792,1
2,v10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.9669,1
2,circle02,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",circle,0.9379,1
2,left_curly_brace04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_curly_brace,0.828,1
2,left_sq_bracket01,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",left_sq_bracket,0.9192,1
2,star04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",star,0.7794,1
2,delete_mark07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",delete_mark,0.9135,1
2,triangle07,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",rectangle,0.8051,0
2,right_sq_bracket02,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_sq_bracket,0.8471,1
2,caret08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.8888,1
2,question_mark08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.7862,0
2,rectangle10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",rectangle,0.9106,1
2,check09,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",check,0.9406,1
2,x08,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",x,0.8108,1
2,arrow06,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",caret,0.7836,0
2,pigtail10,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",pigtail,0.8712,1
2,right_curly_brace02,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",right_curly_brace,0.929,1
2,v04,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",v,0.9081,1
2,circle05,16,"['arrow08', 'caret06', 'check02', 'circle03', 'delete_mark05', 'left_curly_brace02', 'left_sq_bracket04', 'pigtail03', 'question_mark08', 'rectangle10', 'right_curly_brace01', 'right_sq_bracket10', 'star06', 'triangle03', 'v09', 'x07']",circle,0.8915,1
3,left_curly_brace02,16,"['arrow07', 'caret08', 'check09', 'circle10', 'delete_mark09', 'left_curly_brace02', 'left_sq_bracket10', 'pigtail06', 'question_mark09', 'rectangle03', 'right_curly_brace02', 'right_sq_bracket01', 'star05', 'triangle10', 'v01', 'x07']",left_curly_brace,0.7486,1
3,left_sq_bracket08,16,"['arrow07', 'caret08', 'check09', 'circle10', 'delete_mark09', 'left_curly_brace02', 'left_sq_bracket10', 'pigtail06', 'question_mark09', 'rectangle03', 'right_curly_brace02', 'right_sq_bracket01', 'star05', 'triangle10', 'v01', 'x07']",left_sq_bracket,0.9029,1
3,star07,16,"['arrow07', 'caret08', 'check09', 'circle10', 'delete_mark09', 'left_curly_brace02', 'left_sq_bracket10', 'pigtail06', 'question_mark09', 'rectangle03', 'right_curly_brace02', 'right_sq_bracket01', 'star05', 'triangle10', 'v01', 'x07']",star,0.8191,1
3,delete_mark02,16,"['arrow07', 'caret08', 'check09', 'circle10', 'delete_mark09', 'left_curly_brace02', 'left_sq_bracket10', 'pigtail06', 'question_mark09', 'rectangle03', 'right_curly_brace02', 'right_sq_bracket01', 'star05', 'triangle10', 'v01', 'x07']",delete_mark,0.9298,1
