User,Gesture Type,RandomIteration[1to100],#ofTrainingExamples[E],Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
1,circle09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",circle,0.9669,1
1,caret09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",caret,0.9029,1
1,v05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",v,0.9625,1
1,check04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",check,0.9097,1
1,pigtail07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",pigtail,0.8256,1
1,star10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",star,0.8866,1
1,right_sq_bracket05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_sq_bracket,0.9007,1
1,left_sq_bracket06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.9541,1
1,right_curly_brace03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_curly_brace,0.9016,1
1,delete03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",delete,0.9028,1
1,x04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",x,0.8925,1
1,rectangle04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",rectangle,0.9616,1
1,triangle05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",triangle,0.9664,1
1,arrow07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",arrow,0.9007,1
1,zig-zag06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",zig-zag,0.8695,1
1,left_curly_brace03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_curly_brace,0.9567,1
1,circle05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",circle,0.9813,1
1,caret04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",caret,0.8987,1
1,v10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",v,0.9995,1
1,check01,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",check,0.8782,1
1,pigtail09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",pigtail,0.8174,1
1,star03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",star,0.8448,1
1,right_sq_bracket05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_sq_bracket,0.95,1
1,left_sq_bracket10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.923,1
1,right_curly_brace10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_curly_brace,0.8825,1
1,delete09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",delete,0.9465,1
1,x03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",x,0.8637,1
1,rectangle01,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",rectangle,0.9544,1
1,triangle02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",triangle,0.88,1
1,arrow05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",arrow,0.8535,1
1,zig-zag08,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",zig-zag,0.8179,1
1,left_curly_brace10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_curly_brace,0.9488,1
1,circle05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",circle,0.9813,1
1,caret06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",caret,0.9526,1
1,v02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",v,0.9029,1
1,check06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",check,0.8988,1
1,pigtail06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",pigtail,0.9324,1
1,star07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",star,0.782,1
1,right_sq_bracket02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_sq_bracket,0.9491,1
1,left_sq_bracket01,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.9333,1
1,right_curly_brace10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_curly_brace,0.8887,1
1,delete10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",delete,0.9205,1
1,x04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",x,0.8581,1
1,rectangle08,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",rectangle,0.9702,1
1,triangle02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",triangle,0.88,1
1,arrow02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",arrow,0.8567,1
1,zig-zag10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",zig-zag,0.928,1
1,left_curly_brace10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_curly_brace,0.8892,1
1,circle07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",circle,0.9298,1
1,caret02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",caret,0.8566,1
1,v03,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",v,0.9738,1
1,check05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.8829,0
1,pigtail06,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",pigtail,0.8954,1
1,star02,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",star,0.7333,1
1,right_sq_bracket09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_sq_bracket,0.9528,1
1,left_sq_bracket05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.9239,1
1,right_curly_brace04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",right_curly_brace,0.8928,1
1,delete07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",delete,0.9637,1
1,x09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",x,0.871,1
1,rectangle05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",rectangle,0.9727,1
1,triangle09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",triangle,0.9639,1
1,arrow05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",arrow,0.8807,1
1,zig-zag09,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",zig-zag,0.8636,1
1,left_curly_brace07,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_curly_brace,0.9135,1
1,circle05,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",circle,0.9528,1
1,caret01,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",caret,0.8747,1
1,v04,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",v,0.9684,1
1,check10,1,1,16,"['arrow03', 'caret02', 'check04', 'circle03', 'delete07', 'left_curly_brace02', 'left_sq_bracket09', 'pigtail04', 'rectangle02', 'right_curly_brace10', 'right_sq_bracket04', 'star08', 'triangle05', 'v04', 'x03', 'zig-zag02']",left_sq_bracket,0.8748,0
2,pigtail09,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",pigtail,0.7989,1
2,star05,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",star,0.7918,1
2,right_sq_bracket03,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",right_sq_bracket,0.9025,1
2,left_sq_bracket05,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",check,0.8641,0
2,right_curly_brace01,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",right_curly_brace,0.9094,1
2,delete09,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",delete,0.8843,1
2,x04,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",x,0.9996,1
2,rectangle09,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",rectangle,0.9433,1
2,triangle05,1,1,16,"['arrow06', 'caret02', 'check06', 'circle06', 'delete06', 'left_curly_brace06', 'left_sq_bracket10', 'pigtail06', 'rectangle08', 'right_curly_brace02', 'right_sq_bracket03', 'star06', 'triangle07', 'v02', 'x08', 'zig-zag03']",triangle,0.9614,1
